Date,Time,Battery Voltage(V),Battery Current(mA),Battery Power(W),Temperature(*C),Pressure(hPa),Humidity(%),Gas(kOhms),Altitude(m),PM > 0.3(Particles/0.1L),PM > 0.5(Particles/0.1L),PM > 1.0(Particles/0.1L),PM > 2.5(Particles/0.1L),PM > 5.0(Particles/0.1L),PM > 10.0(Particles/0.1L),PM1.0(ug/m3),PM2.5(ug/m3),PM10.0(ug/m3),AQI(PM2.5),AQI(PM10.0)
1/1/2000 Sat.,00:29:56,1.03,-0.20,-0.00,31.02,984.12,32.24,243.09,245.74,17706,5522,1242,91,20,0,71,117,124,182.75,85.15
1/1/2000 Sat.,00:29:57,1.03,-0.20,-0.00,30.88,984.08,31.87,237.44,245.57,17565,5499,1238,99,22,0,71,117,124,182.75,85.15
1/1/2000 Sat.,00:29:57,1.03,-0.30,-0.00,30.94,984.13,31.80,257.05,245.57,17565,5499,1238,99,22,0,74,121,130,184.82,88.12
1/1/2000 Sat.,00:29:58,1.03,0.00,0.00,31.09,984.10,31.65,266.69,245.40,17565,5499,1238,99,22,0,74,121,130,184.82,88.12
1/1/2000 Sat.,00:29:59,1.03,-0.10,-0.00,31.21,984.10,31.49,275.69,245.32,17385,5448,1220,92,20,0,74,119,127,183.79,86.64
1/1/2000 Sat.,00:30:00,1.03,-0.10,-0.00,31.30,984.13,31.33,281.63,245.32,17385,5448,1220,92,20,0,73,117,124,182.75,85.15
1/1/2000 Sat.,00:30:00,1.03,-0.20,-0.00,31.35,984.10,31.19,286.32,245.40,17385,5448,1220,92,20,0,73,117,124,182.75,85.15
1/1/2000 Sat.,00:30:01,1.03,0.00,0.00,31.40,984.13,31.04,289.87,245.32,17238,5386,1185,95,18,0,72,116,122,182.24,84.16
1/1/2000 Sat.,00:30:02,1.04,0.10,0.00,31.43,984.13,30.90,292.73,245.32,17238,5386,1185,95,18,0,72,116,122,182.24,84.16
1/1/2000 Sat.,00:30:03,1.03,0.00,0.00,31.45,984.13,30.79,295.91,245.32,17238,5386,1185,95,18,0,71,115,121,181.72,83.67
1/1/2000 Sat.,00:30:04,1.03,-0.30,-0.00,31.44,984.13,30.66,295.64,245.32,17217,5386,1207,101,18,0,70,116,123,182.24,84.66
1/1/2000 Sat.,00:30:04,1.03,0.10,0.00,31.42,984.15,30.55,293.78,245.14,17217,5386,1207,101,18,0,70,116,123,182.24,84.66
1/1/2000 Sat.,00:30:05,1.03,0.00,0.00,31.40,984.12,30.46,294.57,245.14,17217,5386,1207,101,18,0,71,117,124,182.75,85.15
1/1/2000 Sat.,00:30:06,1.03,0.10,0.00,31.34,984.13,30.38,291.68,245.32,17424,5452,1214,110,20,0,72,119,127,183.79,86.64
1/1/2000 Sat.,00:30:07,1.03,0.10,0.00,31.33,984.12,30.33,293.78,245.40,17424,5452,1214,110,20,0,72,119,127,183.79,86.64
1/1/2000 Sat.,00:30:08,1.03,0.10,0.00,31.35,984.12,30.32,293.25,245.40,17424,5452,1214,110,20,0,72,119,127,183.79,86.64
1/1/2000 Sat.,00:30:09,1.03,-0.20,-0.00,31.31,984.10,30.29,292.46,245.40,17304,5439,1210,119,24,0,71,118,127,183.27,86.64
1/1/2000 Sat.,00:30:10,1.04,0.20,0.00,31.32,984.12,30.28,296.17,245.40,17304,5439,1210,119,24,0,71,118,127,183.27,86.64
1/1/2000 Sat.,00:30:11,1.03,-0.10,-0.00,31.34,984.12,30.27,294.84,245.57,17304,5439,1210,119,24,0,71,118,127,183.27,86.64
1/1/2000 Sat.,00:30:11,1.03,-0.20,-0.00,31.31,984.10,30.24,294.57,245.40,17457,5473,1203,117,18,0,73,120,127,184.30,86.64
1/1/2000 Sat.,00:30:12,1.03,0.10,0.00,31.28,984.12,30.23,293.25,245.57,17151,5380,1188,117,22,0,71,119,127,183.79,86.64
1/1/2000 Sat.,00:30:13,1.03,-0.10,-0.00,31.26,984.13,30.21,290.64,245.40,17010,5338,1153,112,20,0,70,117,124,182.75,85.15
1/1/2000 Sat.,00:30:14,1.03,0.10,0.00,31.24,984.10,30.23,290.90,245.40,17178,5404,1209,110,18,0,71,119,126,183.79,86.14
1/1/2000 Sat.,00:30:15,1.03,-0.20,-0.00,31.24,984.08,30.27,288.34,245.40,17304,5433,1229,102,16,0,70,120,125,184.30,85.65
1/1/2000 Sat.,00:30:16,1.03,-0.30,-0.00,31.23,984.10,30.33,285.82,245.32,17304,5437,1231,100,16,0,70,120,126,184.30,86.14
1/1/2000 Sat.,00:30:17,1.03,0.10,0.00,31.23,984.10,30.39,285.32,245.32,17352,5459,1264,100,18,0,70,121,128,184.82,87.13
1/1/2000 Sat.,00:30:18,1.03,-0.10,-0.00,31.23,984.10,30.44,284.82,245.32,17478,5495,1233,107,22,0,71,120,129,184.30,87.63
1/1/2000 Sat.,00:30:19,1.03,0.00,0.00,31.23,984.10,30.49,286.57,245.14,17238,5416,1240,100,22,2,69,119,128,183.79,87.13
1/1/2000 Sat.,00:30:20,1.03,-0.20,-0.00,31.23,984.12,30.51,287.32,245.14,17376,5464,1244,97,18,2,70,120,128,184.30,87.13
1/1/2000 Sat.,00:30:21,1.03,0.20,0.00,31.23,984.12,30.51,290.39,245.14,16983,5366,1238,95,20,2,69,117,128,182.75,87.13
1/1/2000 Sat.,00:30:21,1.03,-0.20,-0.00,31.23,984.12,30.51,288.59,245.14,17010,5357,1227,93,20,2,69,117,126,182.75,86.14
1/1/2000 Sat.,00:30:22,1.03,0.00,0.00,31.23,984.12,30.50,288.85,245.14,16932,5331,1198,91,18,2,69,115,123,181.72,84.66
1/1/2000 Sat.,00:30:23,1.03,-0.10,-0.00,31.28,984.15,30.51,291.94,245.32,16932,5331,1198,91,18,2,68,114,122,181.21,84.16
1/1/2000 Sat.,00:30:24,1.03,-0.20,-0.00,31.32,984.15,30.52,294.31,245.32,16932,5331,1198,91,18,2,68,114,122,181.21,84.16
1/1/2000 Sat.,00:30:25,1.03,-0.10,-0.00,31.31,984.13,30.50,289.61,245.32,16752,5289,1158,89,22,2,68,111,121,179.66,83.67
1/1/2000 Sat.,00:30:26,1.03,-0.10,-0.00,31.34,984.15,30.51,292.73,245.14,16752,5289,1158,89,22,2,68,111,121,179.66,83.67
1/1/2000 Sat.,00:30:27,1.03,-0.20,-0.00,31.37,984.13,30.49,295.91,245.32,16752,5289,1158,89,22,2,68,111,121,179.66,83.67
1/1/2000 Sat.,00:30:28,1.03,0.00,0.00,31.34,984.15,30.48,292.73,245.32,16614,5249,1136,82,22,2,68,108,118,178.11,82.18
1/1/2000 Sat.,00:30:28,1.03,-0.20,-0.00,31.36,984.15,30.46,293.78,245.14,16614,5249,1136,82,22,2,68,108,118,178.11,82.18
1/1/2000 Sat.,00:30:29,1.03,0.00,0.00,31.38,984.15,30.46,295.10,244.98,16614,5249,1136,82,22,2,68,108,118,178.11,82.18
1/1/2000 Sat.,00:30:30,1.03,0.20,0.00,31.35,984.13,30.44,292.73,245.32,16593,5220,1110,82,20,2,67,108,117,178.11,81.69
1/1/2000 Sat.,00:30:31,1.03,0.00,0.00,31.37,984.15,30.42,293.78,245.32,16593,5220,1110,82,20,2,67,108,117,178.11,81.69
1/1/2000 Sat.,00:30:32,1.03,0.00,0.00,31.39,984.13,30.42,297.79,244.98,16593,5220,1110,82,20,2,68,109,118,178.62,82.18
1/1/2000 Sat.,00:30:33,1.03,-0.10,-0.00,31.36,984.15,30.40,293.25,245.32,16632,5222,1112,75,18,2,69,109,116,178.62,81.19
1/1/2000 Sat.,00:30:34,1.03,-0.10,-0.00,31.33,984.13,30.39,291.16,245.32,16401,5155,1161,73,18,2,67,109,117,178.62,81.69
1/1/2000 Sat.,00:30:35,1.03,-0.10,-0.00,31.31,984.15,30.38,291.94,245.32,16323,5143,1152,77,18,0,68,109,116,178.62,81.19
1/1/2000 Sat.,00:30:36,1.03,-0.10,-0.00,31.30,984.17,30.38,291.16,245.14,16131,5055,1137,77,20,0,66,107,115,177.59,80.70
1/1/2000 Sat.,00:30:36,1.03,-0.20,-0.00,31.29,984.15,30.39,291.68,245.14,16044,5026,1128,70,18,0,66,106,113,177.07,79.71
1/1/2000 Sat.,00:30:37,1.03,-0.30,-0.00,31.28,984.17,30.39,290.13,245.14,16032,5035,1143,70,14,0,66,107,112,177.59,79.21
1/1/2000 Sat.,00:30:38,1.03,-0.10,-0.00,31.28,984.17,30.38,290.90,245.14,15966,5006,1163,77,20,2,65,107,115,177.59,80.70
1/1/2000 Sat.,00:30:39,1.03,-0.10,-0.00,31.27,984.13,30.36,292.99,245.14,16032,5022,1158,68,16,2,66,107,113,177.59,79.71
1/1/2000 Sat.,00:30:40,1.03,-0.20,-0.00,31.27,984.15,30.36,291.42,245.14,15939,5000,1156,79,16,2,66,109,115,178.62,80.70
1/1/2000 Sat.,00:30:41,1.02,0.00,0.00,31.27,984.15,30.30,294.04,244.98,15927,5012,1176,83,16,2,64,108,115,178.11,80.70
1/1/2000 Sat.,00:30:42,1.03,-0.10,-0.00,31.27,984.15,30.27,295.37,244.98,15702,4928,1178,94,18,2,63,108,115,178.11,80.70
1/1/2000 Sat.,00:30:43,1.03,-0.40,-0.00,31.27,984.15,30.17,299.16,245.32,15774,4964,1122,85,16,2,64,106,112,177.07,79.21
1/1/2000 Sat.,00:30:44,1.03,-0.10,-0.00,31.27,984.15,30.08,296.98,244.98,15813,4971,1133,85,16,2,64,107,114,177.59,80.20
1/1/2000 Sat.,00:30:45,1.03,-0.10,-0.00,31.32,984.17,30.02,302.76,245.14,15813,4971,1133,85,16,2,64,107,114,177.59,80.20
1/1/2000 Sat.,00:30:45,1.03,-0.30,-0.00,31.36,984.15,29.94,305.87,245.14,15813,4971,1133,85,16,2,64,107,114,177.59,80.20
1/1/2000 Sat.,00:30:46,1.04,-0.20,-0.00,31.35,984.15,29.84,303.88,245.14,15780,4960,1161,90,16,4,65,108,115,178.11,80.70
1/1/2000 Sat.,00:30:47,1.03,-0.10,-0.00,31.37,984.15,29.77,304.45,245.32,15780,4960,1161,90,16,4,65,108,115,178.11,80.70
1/1/2000 Sat.,00:30:48,1.03,0.10,0.00,31.40,984.17,29.71,309.64,244.80,15780,4960,1161,90,16,4,65,108,115,178.11,80.70
1/1/2000 Sat.,00:30:49,1.03,-0.10,-0.00,31.37,984.17,29.63,304.17,245.14,15828,4965,1154,99,20,4,65,109,117,178.62,81.69
1/1/2000 Sat.,00:30:50,1.03,-0.10,-0.00,31.39,984.15,29.57,308.18,244.98,15828,4965,1154,99,20,4,65,109,117,178.62,81.69
1/1/2000 Sat.,00:30:51,1.03,0.00,0.00,31.41,984.13,29.53,310.23,244.98,15828,4965,1154,99,20,4,65,109,117,178.62,81.69
1/1/2000 Sat.,00:30:52,1.03,-0.20,-0.00,31.38,984.17,29.47,305.59,244.63,15849,4978,1167,110,22,4,65,109,119,178.62,82.68
1/1/2000 Sat.,00:30:52,1.03,0.10,0.00,31.40,984.17,29.43,308.47,244.80,15849,4978,1167,110,22,4,65,109,119,178.62,82.68
1/1/2000 Sat.,00:30:53,1.03,0.20,0.00,31.42,984.19,29.39,309.93,244.80,15849,4978,1167,110,22,4,65,109,119,178.62,82.68
1/1/2000 Sat.,00:30:54,1.03,0.00,0.00,31.39,984.15,29.34,306.73,244.80,15789,4971,1167,105,18,2,65,109,117,178.62,81.69
1/1/2000 Sat.,00:30:55,1.03,0.00,0.00,31.40,984.17,29.34,310.82,244.80,15789,4971,1167,105,18,2,65,109,117,178.62,81.69
1/1/2000 Sat.,00:30:56,1.02,-0.10,-0.00,31.42,984.19,29.31,311.71,244.80,15789,4971,1167,105,18,2,65,109,117,178.62,81.69
1/1/2000 Sat.,00:30:57,1.03,-0.20,-0.00,31.39,984.17,29.26,307.60,244.80,15774,4969,1172,114,20,2,64,111,119,179.66,82.68
1/1/2000 Sat.,00:30:58,1.03,-0.20,-0.00,31.36,984.17,29.26,304.73,244.98,16077,5056,1183,107,18,2,65,112,119,180.17,82.68
1/1/2000 Sat.,00:30:59,1.03,-0.20,-0.00,31.34,984.19,29.24,305.30,244.80,16197,5089,1180,107,22,2,67,111,121,179.66,83.67
1/1/2000 Sat.,00:30:59,1.03,-0.20,-0.00,31.32,984.19,29.26,304.73,244.98,16128,5098,1171,105,26,4,67,111,121,179.66,83.67
1/1/2000 Sat.,00:31:00,1.03,-0.20,-0.00,31.31,984.17,29.24,304.45,245.14,15942,5036,1193,109,26,4,66,111,121,179.66,83.67
1/1/2000 Sat.,00:31:01,1.03,0.00,0.00,31.31,984.19,29.27,303.32,244.98,15849,5003,1197,112,26,4,65,111,121,179.66,83.67
1/1/2000 Sat.,00:31:02,1.04,-0.40,-0.00,31.30,984.21,29.26,303.04,244.80,15828,5018,1173,105,26,2,65,110,120,179.14,83.17
1/1/2000 Sat.,00:31:03,1.03,-0.20,-0.00,31.30,984.19,29.27,305.02,244.80,15981,5073,1191,98,22,2,67,111,120,179.66,83.17
1/1/2000 Sat.,00:31:04,1.03,-0.10,-0.00,31.30,984.19,29.29,303.88,244.98,15954,5058,1202,92,20,2,66,111,119,179.66,82.68
1/1/2000 Sat.,00:31:05,1.03,0.10,0.00,31.30,984.19,29.28,302.76,244.80,15906,5052,1173,92,18,2,66,111,118,179.66,82.18
1/1/2000 Sat.,00:31:06,1.03,0.00,0.00,31.29,984.19,29.30,302.76,244.80,15768,4998,1151,85,16,2,65,108,115,178.11,80.70
1/1/2000 Sat.,00:31:07,1.03,0.00,0.00,31.29,984.17,29.28,303.32,244.80,15591,4931,1148,90,16,2,63,108,115,178.11,80.70
1/1/2000 Sat.,00:31:08,1.03,0.10,0.00,31.29,984.17,29.29,301.64,244.80,15483,4902,1193,95,12,2,62,109,114,178.62,80.20
1/1/2000 Sat.,00:31:09,1.03,-0.20,-0.00,31.34,984.19,29.29,305.59,244.98,15483,4902,1193,95,12,2,62,109,114,178.62,80.20
1/1/2000 Sat.,00:31:09,1.03,0.10,0.00,31.38,984.17,29.29,306.45,244.80,15483,4902,1193,95,12,2,62,109,114,178.62,80.20
1/1/2000 Sat.,00:31:10,1.03,0.00,0.00,31.37,984.17,29.25,305.87,244.98,15597,4931,1171,88,8,0,62,108,111,178.11,78.72
1/1/2000 Sat.,00:31:11,1.03,0.20,0.00,31.34,984.19,29.26,306.16,244.98,15423,4862,1158,86,6,0,64,111,113,179.66,79.71
1/1/2000 Sat.,00:31:12,1.03,-0.20,-0.00,31.32,984.19,29.26,303.32,244.98,15663,4928,1138,86,6,0,64,112,115,180.17,80.70
1/1/2000 Sat.,00:31:13,1.03,0.00,0.00,31.31,984.17,29.24,303.88,245.14,15603,4908,1140,88,4,0,65,113,115,180.69,80.70
1/1/2000 Sat.,00:31:14,1.03,-0.40,-0.00,31.30,984.19,29.25,305.02,244.98,15570,4890,1127,86,4,0,62,109,110,178.62,78.22
1/1/2000 Sat.,00:31:15,1.03,0.10,0.00,31.30,984.21,29.23,304.45,244.80,15621,4905,1119,83,6,0,63,108,110,178.11,78.22
1/1/2000 Sat.,00:31:16,1.03,-0.30,-0.00,31.29,984.17,29.24,305.30,244.80,16068,5033,1148,81,6,0,65,110,112,179.14,79.21
1/1/2000 Sat.,00:31:17,1.03,-0.10,-0.00,31.29,984.19,29.20,306.45,244.80,16122,5064,1159,75,6,0,65,110,113,179.14,79.71
1/1/2000 Sat.,00:31:18,1.03,-0.30,-0.00,31.28,984.19,29.17,307.89,244.80,16080,5064,1133,70,8,0,65,108,112,178.11,79.21
1/1/2000 Sat.,00:31:19,1.02,0.00,0.00,31.28,984.21,29.13,307.31,244.80,16095,5060,1108,70,10,0,65,108,112,178.11,79.21
1/1/2000 Sat.,00:31:19,1.03,-0.20,-0.00,31.26,984.19,29.02,303.60,244.98,15990,5029,1130,77,8,0,64,110,113,179.14,79.71
1/1/2000 Sat.,00:31:20,1.03,-0.10,-0.00,31.25,984.15,28.94,300.81,244.98,16203,5098,1139,79,8,0,66,112,116,180.17,81.19
1/1/2000 Sat.,00:31:21,1.03,-0.20,-0.00,31.24,984.13,28.89,297.79,244.98,16110,5081,1177,74,8,0,66,111,115,179.66,80.70
1/1/2000 Sat.,00:31:22,1.03,-0.10,-0.00,31.28,984.19,28.91,299.43,244.98,16110,5081,1177,74,8,0,66,111,115,179.66,80.70
1/1/2000 Sat.,00:31:23,1.03,-0.10,-0.00,31.32,984.19,28.90,302.20,244.80,16110,5081,1177,74,8,0,66,111,115,179.66,80.70
1/1/2000 Sat.,00:31:24,1.03,-0.40,-0.00,31.30,984.19,28.86,299.70,244.98,16422,5163,1197,74,10,0,67,113,118,180.69,82.18
1/1/2000 Sat.,00:31:25,1.03,0.00,0.00,31.31,984.17,28.85,300.53,245.14,16422,5163,1197,74,10,0,67,113,118,180.69,82.18
1/1/2000 Sat.,00:31:26,1.03,-0.40,-0.00,31.33,984.15,28.85,301.64,245.14,16422,5163,1197,74,10,0,67,113,118,180.69,82.18
1/1/2000 Sat.,00:31:26,1.03,-0.10,-0.00,31.31,984.17,28.82,300.53,245.14,16308,5115,1190,85,16,0,66,113,120,180.69,83.17
1/1/2000 Sat.,00:31:27,1.03,-0.10,-0.00,31.27,984.17,28.84,300.25,244.98,16389,5126,1198,85,14,0,66,113,120,180.69,83.17
1/1/2000 Sat.,00:31:28,1.03,0.00,0.00,31.25,984.15,28.85,299.98,244.98,16128,5042,1187,85,14,0,65,112,119,180.17,82.68
1/1/2000 Sat.,00:31:29,1.03,0.20,0.00,31.23,984.15,28.88,299.16,244.98,15948,4974,1202,94,18,0,64,111,119,179.66,82.68
1/1/2000 Sat.,00:31:30,1.03,-0.20,-0.00,31.22,984.15,28.90,299.70,244.80,16008,4994,1220,101,18,0,65,113,121,180.69,83.67
1/1/2000 Sat.,00:31:31,1.03,-0.20,-0.00,31.21,984.17,28.90,299.98,244.98,16068,5020,1198,103,18,0,65,112,121,180.17,83.67
1/1/2000 Sat.,00:31:32,1.03,0.00,0.00,31.20,984.19,28.88,299.70,244.98,16101,5024,1187,94,18,0,65,111,119,179.66,82.68
1/1/2000 Sat.,00:31:33,1.03,-0.20,-0.00,31.19,984.17,28.87,298.06,245.14,16176,5057,1183,94,22,0,67,111,120,179.66,83.17
1/1/2000 Sat.,00:31:34,1.03,0.00,0.00,31.18,984.17,28.87,298.88,244.98,16287,5105,1161,96,20,0,67,111,120,179.66,83.17
1/1/2000 Sat.,00:31:35,1.03,-0.30,-0.00,31.17,984.17,28.86,299.43,245.14,16263,5101,1155,103,22,2,67,110,120,179.14,83.17
1/1/2000 Sat.,00:31:36,1.03,0.10,0.00,31.17,984.17,28.83,298.06,244.98,16383,5165,1181,105,18,2,68,112,120,180.17,83.17
1/1/2000 Sat.,00:31:37,1.03,0.00,0.00,31.16,984.19,28.83,299.70,244.98,16098,5077,1168,103,18,2,67,111,118,179.66,82.18
1/1/2000 Sat.,00:31:37,1.03,-0.20,-0.00,31.16,984.19,28.83,298.34,244.98,16020,5050,1179,107,18,2,67,113,120,180.69,83.17
1/1/2000 Sat.,00:31:38,1.03,0.20,0.00,31.20,984.19,28.82,302.48,244.98,16020,5050,1179,107,18,2,67,113,120,180.69,83.17
1/1/2000 Sat.,00:31:39,1.03,-0.20,-0.00,31.24,984.19,28.79,303.32,244.63,16020,5050,1179,107,18,2,67,113,120,180.69,83.17
1/1/2000 Sat.,00:31:40,1.03,-0.20,-0.00,31.22,984.17,28.73,300.25,244.98,16299,5152,1170,109,16,2,69,114,121,181.21,83.67
1/1/2000 Sat.,00:31:41,1.03,0.10,0.00,31.23,984.17,28.70,301.64,244.80,16299,5152,1170,109,16,2,69,114,121,181.21,83.67
1/1/2000 Sat.,00:31:42,1.03,0.00,0.00,31.26,984.21,28.64,304.17,244.80,16299,5152,1170,109,16,2,69,114,121,181.21,83.67
1/1/2000 Sat.,00:31:43,1.03,0.30,0.00,31.22,984.19,28.55,297.79,244.98,16314,5150,1154,96,14,2,69,113,119,180.69,82.68
1/1/2000 Sat.,00:31:43,1.03,-0.20,-0.00,31.23,984.17,28.50,299.43,244.80,16314,5150,1154,96,14,2,69,113,119,180.69,82.68
1/1/2000 Sat.,00:31:44,1.03,0.00,0.00,31.24,984.17,28.43,301.64,244.63,16314,5150,1154,96,14,2,69,113,119,180.69,82.68
1/1/2000 Sat.,00:31:45,1.03,0.10,0.00,31.21,984.19,28.36,296.71,244.98,16221,5106,1161,85,14,2,68,111,117,179.66,81.69
1/1/2000 Sat.,00:31:46,1.03,0.10,0.00,31.21,984.17,28.31,299.16,244.98,16221,5106,1161,85,14,2,68,111,117,179.66,81.69
1/1/2000 Sat.,00:31:47,1.03,-0.10,-0.00,31.22,984.19,28.26,301.08,244.98,16221,5106,1161,85,14,2,68,111,117,179.66,81.69
1/1/2000 Sat.,00:31:48,1.03,0.10,0.00,31.18,984.19,28.20,299.43,244.98,16227,5097,1157,94,16,2,67,111,118,179.66,82.18
1/1/2000 Sat.,00:31:49,1.03,-0.20,-0.00,31.19,984.17,28.16,303.60,244.98,16227,5097,1157,94,16,2,67,111,118,179.66,82.18
1/1/2000 Sat.,00:31:49,1.03,-0.10,-0.00,31.20,984.19,28.15,308.18,245.14,16227,5097,1157,94,16,2,66,110,117,179.14,81.69
1/1/2000 Sat.,00:31:50,1.03,0.20,0.00,31.16,984.17,28.11,305.59,244.98,16173,5077,1150,92,12,2,66,110,115,179.14,80.70
1/1/2000 Sat.,00:31:51,1.03,-0.10,-0.00,31.16,984.17,28.11,310.52,244.98,16173,5077,1150,92,12,2,66,110,115,179.14,80.70
1/1/2000 Sat.,00:31:52,1.03,0.00,0.00,31.18,984.19,28.09,310.23,245.14,16173,5077,1150,92,12,2,66,110,115,179.14,80.70
1/1/2000 Sat.,00:31:53,1.03,-0.10,-0.00,31.15,984.17,28.07,307.89,245.14,15942,4984,1121,95,14,2,66,109,115,178.62,80.70
1/1/2000 Sat.,00:31:54,1.03,-0.20,-0.00,31.15,984.15,28.07,309.93,245.14,15942,4984,1121,95,14,2,66,109,115,178.62,80.70
1/1/2000 Sat.,00:31:55,1.03,-0.10,-0.00,31.18,984.15,28.06,310.52,245.14,15942,4984,1121,95,14,2,66,109,115,178.62,80.70
1/1/2000 Sat.,00:31:56,1.03,-0.20,-0.00,31.14,984.17,28.05,309.93,245.14,15609,4891,1094,82,10,0,64,106,109,177.07,77.73
1/1/2000 Sat.,00:31:56,1.03,-0.20,-0.00,31.15,984.17,28.07,312.90,244.98,15609,4891,1094,82,10,0,64,106,109,177.07,77.73
1/1/2000 Sat.,00:31:57,1.03,0.00,0.00,31.16,984.19,28.09,315.01,245.14,15609,4891,1094,82,10,0,64,106,109,177.07,77.73
1/1/2000 Sat.,00:31:58,1.03,-0.10,-0.00,31.13,984.17,28.08,313.20,245.14,15429,4809,1070,67,8,0,62,102,106,175.01,76.24
1/1/2000 Sat.,00:31:59,1.03,-0.10,-0.00,31.13,984.17,28.09,313.80,244.98,15429,4809,1070,67,8,0,63,103,107,175.53,76.74
1/1/2000 Sat.,00:32:00,1.03,-0.10,-0.00,31.15,984.17,28.11,311.71,244.98,15429,4809,1070,67,8,0,63,103,107,175.53,76.74
1/1/2000 Sat.,00:32:01,1.03,-0.10,-0.00,31.12,984.19,28.06,308.18,244.80,15489,4835,1061,67,8,0,63,104,107,176.04,76.74
1/1/2000 Sat.,00:32:02,1.03,-0.20,-0.00,31.12,984.19,28.06,309.93,244.98,15489,4835,1061,67,8,0,63,104,107,176.04,76.74
1/1/2000 Sat.,00:32:02,1.03,-0.30,-0.00,31.14,984.17,28.04,311.11,244.80,15489,4835,1061,67,8,0,63,104,107,176.04,76.74
1/1/2000 Sat.,00:32:03,1.03,0.00,0.00,31.11,984.17,28.02,309.64,244.98,15429,4822,1036,67,8,0,64,103,105,175.53,75.75
1/1/2000 Sat.,00:32:04,1.03,-0.40,-0.00,31.12,984.17,28.03,310.23,244.98,15429,4822,1036,67,8,0,64,103,105,175.53,75.75
1/1/2000 Sat.,00:32:05,1.03,0.00,0.00,31.14,984.17,28.03,312.00,244.98,15429,4822,1036,67,8,0,63,102,104,175.01,75.25
1/1/2000 Sat.,00:32:06,1.03,-0.20,-0.00,31.11,984.17,28.02,310.82,244.80,15123,4709,1052,62,6,0,62,100,102,173.98,74.26
1/1/2000 Sat.,00:32:07,1.03,-0.20,-0.00,31.12,984.19,28.04,314.71,244.80,15123,4709,1052,62,6,0,62,100,102,173.98,74.26
1/1/2000 Sat.,00:32:08,1.03,0.10,0.00,31.14,984.17,28.04,313.50,245.14,15123,4709,1052,62,6,0,63,101,103,174.49,74.76
1/1/2000 Sat.,00:32:09,1.03,-0.10,-0.00,31.11,984.17,28.02,312.60,244.98,14922,4654,1039,66,6,0,61,101,103,174.49,74.76
1/1/2000 Sat.,00:32:09,1.03,0.20,0.00,31.12,984.13,28.02,313.80,244.98,14922,4654,1039,66,6,0,61,101,103,174.49,74.76
1/1/2000 Sat.,00:32:10,1.03,-0.20,-0.00,31.14,984.17,28.03,313.50,245.32,14922,4654,1039,66,6,0,61,101,103,174.49,74.76
1/1/2000 Sat.,00:32:11,1.03,0.10,0.00,31.11,984.15,28.03,314.41,245.14,14814,4629,1030,68,6,0,61,100,103,173.98,74.76
1/1/2000 Sat.,00:32:12,1.03,0.00,0.00,31.11,984.13,28.05,315.01,245.32,14814,4629,1030,68,6,0,61,100,103,173.98,74.76
1/1/2000 Sat.,00:32:13,1.03,-0.10,-0.00,31.13,984.13,28.06,316.54,245.32,14814,4629,1030,68,6,0,61,100,103,173.98,74.76
1/1/2000 Sat.,00:32:14,1.03,0.00,0.00,31.10,984.15,28.06,317.15,245.14,14562,4552,1032,59,4,0,60,99,100,173.46,73.27
1/1/2000 Sat.,00:32:15,1.03,-0.50,-0.00,31.11,984.15,28.08,316.23,245.32,14562,4552,1032,59,4,0,60,99,100,173.46,73.27
1/1/2000 Sat.,00:32:15,1.03,0.10,0.00,31.12,984.13,28.11,318.08,245.32,14562,4552,1032,59,4,0,60,99,100,173.46,73.27
1/1/2000 Sat.,00:32:16,1.03,-0.30,-0.00,31.09,984.12,28.10,316.54,245.32,14469,4532,1016,59,4,0,59,96,98,171.91,72.28
1/1/2000 Sat.,00:32:17,1.03,0.00,0.00,31.10,984.15,28.13,317.77,245.14,14469,4532,1016,59,4,0,59,96,98,171.91,72.28
1/1/2000 Sat.,00:32:18,1.03,-0.10,-0.00,31.12,984.15,28.15,320.57,245.14,14469,4532,1016,59,4,0,59,96,98,171.91,72.28
1/1/2000 Sat.,00:32:19,1.03,-0.20,-0.00,31.09,984.12,28.14,314.10,245.32,14589,4574,1032,59,2,0,60,97,98,172.43,72.28
1/1/2000 Sat.,00:32:20,1.03,0.00,0.00,31.09,984.10,28.17,318.08,245.32,14589,4574,1032,59,2,0,61,98,99,172.94,72.78
1/1/2000 Sat.,00:32:21,1.03,0.10,0.00,31.10,984.13,28.18,314.10,245.40,14589,4574,1032,59,2,0,61,98,99,172.94,72.78
1/1/2000 Sat.,00:32:22,1.03,-0.10,-0.00,31.06,984.12,28.19,310.82,245.40,14676,4600,1050,63,2,0,61,100,101,173.98,73.77
1/1/2000 Sat.,00:32:22,1.03,-0.20,-0.00,31.07,984.12,28.25,310.82,245.32,14676,4600,1050,63,2,0,60,99,100,173.46,73.27
1/1/2000 Sat.,00:32:23,1.03,0.00,0.00,31.08,984.12,28.30,311.11,245.40,14676,4600,1050,63,2,0,60,99,100,173.46,73.27
1/1/2000 Sat.,00:32:24,1.03,-0.30,-0.00,31.05,984.12,28.34,309.35,245.40,14643,4600,1048,63,4,0,60,98,100,172.94,73.27
1/1/2000 Sat.,00:32:25,1.03,-0.30,-0.00,31.01,984.13,28.40,307.60,245.40,14655,4609,1053,63,4,0,59,98,100,172.94,73.27
