Date,Time,Battery Voltage(V),Battery Current(mA),Battery Power(W),Temperature(*C),Pressure(hPa),Humidity(%),Gas(kOhms),Altitude(m),PM > 0.3(Particles/0.1L),PM > 0.5(Particles/0.1L),PM > 1.0(Particles/0.1L),PM > 2.5(Particles/0.1L),PM > 5.0(Particles/0.1L),PM > 10.0(Particles/0.1L),PM1.0(ug/m3),PM2.5(ug/m3),PM10.0(ug/m3),AQI(PM2.5),AQI(PM10.0)
1/1/2000 Sat.,01:34:27,6.30,82.70,0.52,27.34,1001.91,17.75,1635.03,94.84,990,207,43,5,1,1,3,7,8,29.17,7.41
1/1/2000 Sat.,01:34:28,6.32,86.90,0.55,27.34,1001.91,17.75,1633.03,94.84,990,207,43,5,1,1,3,7,8,29.17,7.41
1/1/2000 Sat.,01:34:28,6.28,105.90,0.67,27.36,1001.91,17.77,1648.15,94.84,990,207,43,5,1,1,3,7,8,29.17,7.41
1/1/2000 Sat.,01:34:29,6.30,77.00,0.49,27.34,1001.91,17.76,1634.03,94.84,1023,210,49,5,1,1,3,7,8,29.17,7.41
1/1/2000 Sat.,01:34:30,6.32,82.80,0.52,27.35,1001.91,17.76,1638.04,95.01,1023,210,49,5,1,1,3,7,8,29.17,7.41
1/1/2000 Sat.,01:34:31,6.28,107.20,0.67,27.37,1001.93,17.78,1641.06,95.01,1023,210,49,5,1,1,3,7,8,29.17,7.41
1/1/2000 Sat.,01:34:32,6.32,86.60,0.55,27.35,1001.91,17.78,1628.05,94.84,1029,196,42,4,1,1,3,5,7,20.83,6.48
1/1/2000 Sat.,01:34:33,6.31,77.30,0.49,27.36,1001.91,17.80,1617.20,94.84,1029,196,42,4,1,1,3,5,7,20.83,6.48
1/1/2000 Sat.,01:34:34,6.28,106.50,0.67,27.38,1001.91,17.80,1625.08,94.84,1029,196,42,4,1,1,3,5,7,20.83,6.48
1/1/2000 Sat.,01:34:35,6.31,82.60,0.52,27.36,1001.93,17.81,1600.72,95.01,987,188,46,4,1,1,3,5,7,20.83,6.48
1/1/2000 Sat.,01:34:35,6.32,86.50,0.55,27.37,1001.91,17.82,1609.40,95.01,987,188,46,4,1,1,3,5,7,20.83,6.48
1/1/2000 Sat.,01:34:36,6.28,106.40,0.67,27.39,1001.89,17.84,1601.68,95.01,987,188,46,4,1,1,3,5,7,20.83,6.48
1/1/2000 Sat.,01:34:37,6.31,80.20,0.51,27.36,1001.91,17.84,1591.18,95.01,993,188,42,4,1,1,3,5,7,20.83,6.48
1/1/2000 Sat.,01:34:38,6.31,78.20,0.49,27.37,1001.93,17.86,1594.03,95.01,993,188,42,4,1,1,3,5,7,20.83,6.48
1/1/2000 Sat.,01:34:39,6.27,104.00,0.65,27.39,1001.89,17.86,1600.72,95.01,993,188,42,4,1,1,3,5,7,20.83,6.48
1/1/2000 Sat.,01:34:40,6.32,87.40,0.55,27.36,1001.91,17.87,1580.82,94.68,993,179,38,4,1,1,3,5,7,20.83,6.48
1/1/2000 Sat.,01:34:41,6.32,87.40,0.55,27.38,1001.93,17.88,1575.22,94.68,993,179,38,4,1,1,3,5,7,20.83,6.48
1/1/2000 Sat.,01:34:41,6.28,106.30,0.67,27.40,1001.91,17.90,1572.44,94.84,993,179,38,4,1,1,3,5,7,20.83,6.48
1/1/2000 Sat.,01:34:42,6.31,80.70,0.51,27.37,1001.89,17.90,1580.82,94.84,1074,199,43,4,1,1,3,5,8,20.83,7.41
1/1/2000 Sat.,01:34:43,6.32,86.40,0.55,27.38,1001.89,17.91,1594.98,95.01,1074,199,43,4,1,1,3,5,8,20.83,7.41
1/1/2000 Sat.,01:34:44,6.27,106.70,0.67,27.41,1001.89,17.92,1594.03,95.01,1074,199,43,4,1,1,3,5,8,20.83,7.41
1/1/2000 Sat.,01:34:45,6.31,87.20,0.55,27.38,1001.91,17.91,1598.80,95.01,1185,234,49,3,0,0,4,7,8,29.17,7.41
1/1/2000 Sat.,01:34:46,6.31,81.40,0.51,27.39,1001.89,17.92,1615.25,95.01,1185,234,49,3,0,0,4,7,8,29.17,7.41
1/1/2000 Sat.,01:34:47,6.27,101.70,0.64,27.41,1001.89,17.93,1594.98,94.84,1185,234,49,3,0,0,4,7,8,29.17,7.41
1/1/2000 Sat.,01:34:48,6.32,86.50,0.55,27.38,1001.91,17.92,1592.13,95.01,1200,254,53,3,0,0,4,8,9,33.33,8.33
1/1/2000 Sat.,01:34:48,6.31,77.70,0.49,27.38,1001.89,17.93,1584.57,95.01,1200,254,53,3,0,0,4,8,9,33.33,8.33
1/1/2000 Sat.,01:34:49,6.27,96.10,0.60,27.40,1001.89,17.92,1571.51,95.01,1200,254,53,3,0,0,4,8,9,33.33,8.33
1/1/2000 Sat.,01:34:50,6.32,87.00,0.55,27.38,1001.91,17.91,1578.95,95.01,1248,266,48,2,0,0,5,8,9,33.33,8.33
1/1/2000 Sat.,01:34:51,6.31,78.60,0.50,27.39,1001.89,17.91,1556.85,95.01,1248,266,48,2,0,0,5,8,9,33.33,8.33
1/1/2000 Sat.,01:34:52,6.28,103.90,0.65,27.41,1001.87,17.92,1553.23,95.18,1248,266,48,2,0,0,5,8,9,33.33,8.33
1/1/2000 Sat.,01:34:53,6.31,84.60,0.53,27.38,1001.89,17.90,1549.62,95.18,1227,261,48,1,0,0,5,8,8,33.33,7.41
1/1/2000 Sat.,01:34:54,6.32,86.80,0.55,27.39,1001.89,17.91,1555.94,95.01,1227,261,48,1,0,0,5,8,8,33.33,7.41
1/1/2000 Sat.,01:34:54,6.28,106.00,0.67,27.41,1001.87,17.90,1555.04,95.35,1227,261,48,1,0,0,5,8,8,33.33,7.41
1/1/2000 Sat.,01:34:55,6.31,76.60,0.48,27.38,1001.87,17.89,1548.72,95.01,1206,259,44,2,0,0,5,8,8,33.33,7.41
1/1/2000 Sat.,01:34:56,6.30,79.30,0.50,27.39,1001.89,17.89,1526.59,95.01,1206,259,44,2,0,0,5,8,8,33.33,7.41
1/1/2000 Sat.,01:34:57,6.28,106.40,0.67,27.41,1001.89,17.88,1518.77,95.01,1206,259,44,2,0,0,5,8,8,33.33,7.41
1/1/2000 Sat.,01:34:58,6.32,86.70,0.55,27.39,1001.87,17.86,1526.59,95.01,1140,248,39,2,0,0,4,8,8,33.33,7.41
1/1/2000 Sat.,01:34:59,6.30,78.10,0.49,27.40,1001.87,17.85,1517.05,95.18,1140,248,39,2,0,0,4,8,8,33.33,7.41
1/1/2000 Sat.,01:35:00,6.27,105.80,0.66,27.42,1001.87,17.86,1512.75,95.18,1140,248,39,2,0,0,4,8,8,33.33,7.41
1/1/2000 Sat.,01:35:00,6.32,84.40,0.53,27.40,1001.89,17.85,1506.77,95.18,1194,256,39,2,0,0,4,8,8,33.33,7.41
1/1/2000 Sat.,01:35:01,6.31,78.40,0.49,27.41,1001.85,17.86,1501.69,95.35,1194,256,39,2,0,0,4,8,8,33.33,7.41
1/1/2000 Sat.,01:35:02,6.27,103.60,0.65,27.43,1001.89,17.86,1505.92,95.35,1194,256,39,2,0,0,4,8,8,33.33,7.41
1/1/2000 Sat.,01:35:03,6.32,86.40,0.55,27.41,1001.85,17.85,1508.47,95.18,1167,258,45,2,0,0,4,8,8,33.33,7.41
1/1/2000 Sat.,01:35:04,6.31,76.80,0.48,27.41,1001.87,17.85,1500.84,95.35,1167,258,45,2,0,0,4,8,8,33.33,7.41
1/1/2000 Sat.,01:35:05,6.27,98.70,0.62,27.44,1001.85,17.85,1508.47,95.35,1167,258,45,2,0,0,4,8,8,33.33,7.41
1/1/2000 Sat.,01:35:06,6.32,87.80,0.55,27.41,1001.85,17.84,1505.07,95.35,1128,257,47,2,0,0,4,8,8,33.33,7.41
1/1/2000 Sat.,01:35:07,6.32,77.40,0.49,27.42,1001.85,17.84,1508.47,95.35,1128,257,47,2,0,0,4,8,8,33.33,7.41
1/1/2000 Sat.,01:35:07,6.27,102.60,0.64,27.44,1001.85,17.84,1508.47,95.35,1128,257,47,2,0,0,4,8,8,33.33,7.41
1/1/2000 Sat.,01:35:08,6.31,86.40,0.55,27.41,1001.85,17.83,1506.77,95.18,1107,244,45,3,0,0,4,8,8,33.33,7.41
1/1/2000 Sat.,01:35:09,6.32,81.40,0.51,27.42,1001.87,17.82,1498.32,95.18,1107,244,45,3,0,0,4,8,8,33.33,7.41
1/1/2000 Sat.,01:35:10,6.27,100.90,0.63,27.44,1001.85,17.81,1506.77,95.18,1107,244,45,3,0,0,4,8,8,33.33,7.41
1/1/2000 Sat.,01:35:11,6.31,79.40,0.50,27.41,1001.85,17.80,1494.96,95.18,963,207,43,3,0,0,3,8,8,33.33,7.41
1/1/2000 Sat.,01:35:12,6.32,87.00,0.55,27.42,1001.87,17.79,1501.69,95.18,963,207,43,3,0,0,3,8,8,33.33,7.41
1/1/2000 Sat.,01:35:13,6.27,106.20,0.67,27.44,1001.87,17.77,1500.00,95.35,963,207,43,3,0,0,3,8,8,33.33,7.41
1/1/2000 Sat.,01:35:13,6.30,78.30,0.49,27.41,1001.85,17.77,1498.32,95.35,921,196,43,3,0,0,3,7,7,29.17,6.48
1/1/2000 Sat.,01:35:14,6.31,84.50,0.53,27.42,1001.85,17.77,1500.00,95.35,921,196,43,3,0,0,3,7,7,29.17,6.48
1/1/2000 Sat.,01:35:15,6.28,106.60,0.67,27.44,1001.85,17.78,1488.29,95.35,921,196,43,3,0,0,3,7,7,29.17,6.48
1/1/2000 Sat.,01:35:16,6.31,87.40,0.55,27.41,1001.87,17.77,1494.96,95.35,909,186,39,3,0,0,3,7,7,29.17,6.48
1/1/2000 Sat.,01:35:17,6.31,78.60,0.50,27.42,1001.85,17.77,1491.62,95.35,909,186,39,3,0,0,3,7,7,29.17,6.48
1/1/2000 Sat.,01:35:18,6.27,96.60,0.61,27.44,1001.85,17.79,1498.32,95.35,909,186,39,3,0,0,3,7,7,29.17,6.48
1/1/2000 Sat.,01:35:19,6.32,85.60,0.54,27.42,1001.85,17.78,1488.29,95.52,909,189,39,4,0,0,3,7,7,29.17,6.48
1/1/2000 Sat.,01:35:19,6.31,87.80,0.55,27.43,1001.83,17.77,1491.62,95.52,909,189,39,4,0,0,3,7,7,29.17,6.48
1/1/2000 Sat.,01:35:20,6.28,104.30,0.66,27.45,1001.83,17.80,1488.29,95.52,909,189,39,4,0,0,3,7,7,29.17,6.48
1/1/2000 Sat.,01:35:21,6.30,77.80,0.49,27.42,1001.83,17.77,1483.33,95.35,954,206,39,3,0,0,3,7,7,29.17,6.48
1/1/2000 Sat.,01:35:22,6.31,84.30,0.53,27.44,1001.83,17.77,1481.69,95.52,954,206,39,3,0,0,3,7,7,29.17,6.48
1/1/2000 Sat.,01:35:23,6.28,106.40,0.67,27.46,1001.83,17.77,1478.41,95.35,954,206,39,3,0,0,3,7,7,29.17,6.48
1/1/2000 Sat.,01:35:24,6.31,86.60,0.55,27.43,1001.83,17.76,1488.29,95.52,960,209,42,3,0,0,3,7,7,29.17,6.48
1/1/2000 Sat.,01:35:25,6.31,86.90,0.55,27.45,1001.81,17.76,1498.32,95.68,960,209,42,3,0,0,3,7,7,29.17,6.48
1/1/2000 Sat.,01:35:25,6.28,103.30,0.65,27.47,1001.81,17.78,1491.62,95.35,960,209,42,3,0,0,3,7,7,29.17,6.48
1/1/2000 Sat.,01:35:26,6.31,86.50,0.55,27.45,1001.83,17.77,1491.62,95.35,918,203,38,3,0,0,3,7,7,29.17,6.48
1/1/2000 Sat.,01:35:27,6.31,87.20,0.55,27.46,1001.83,17.77,1493.29,95.18,918,203,38,3,0,0,3,7,7,29.17,6.48
1/1/2000 Sat.,01:35:28,6.28,104.70,0.66,27.48,1001.83,17.79,1498.32,95.18,918,203,38,3,0,0,3,7,7,29.17,6.48
1/1/2000 Sat.,01:35:29,6.30,76.70,0.48,27.45,1001.85,17.80,1489.95,95.52,939,205,34,3,0,0,3,7,7,29.17,6.48
1/1/2000 Sat.,01:35:30,6.31,80.50,0.51,27.46,1001.83,17.82,1508.47,95.35,939,205,34,3,0,0,3,7,7,29.17,6.48
1/1/2000 Sat.,01:35:31,6.28,106.20,0.67,27.49,1001.83,17.83,1508.47,95.35,939,205,34,3,0,0,3,7,7,29.17,6.48
1/1/2000 Sat.,01:35:32,6.31,86.20,0.54,27.46,1001.85,17.83,1515.32,95.52,939,205,32,3,0,0,3,7,7,29.17,6.48
1/1/2000 Sat.,01:35:32,6.31,87.70,0.55,27.47,1001.83,17.85,1508.47,95.35,939,205,32,3,0,0,3,7,7,29.17,6.48
1/1/2000 Sat.,01:35:33,6.28,105.10,0.66,27.49,1001.81,17.86,1511.04,95.52,939,205,32,3,0,0,3,7,7,29.17,6.48
1/1/2000 Sat.,01:35:34,6.30,87.90,0.55,27.46,1001.83,17.88,1500.84,95.52,906,201,30,2,0,0,3,5,5,20.83,4.63
1/1/2000 Sat.,01:35:35,6.31,78.80,0.50,27.47,1001.81,17.90,1511.04,95.35,906,201,30,2,0,0,3,5,5,20.83,4.63
1/1/2000 Sat.,01:35:36,6.27,97.70,0.61,27.49,1001.81,17.92,1522.23,95.35,906,201,30,2,0,0,3,5,5,20.83,4.63
1/1/2000 Sat.,01:35:37,6.31,86.50,0.55,27.46,1001.83,17.95,1528.33,95.68,1017,227,32,3,0,0,4,7,7,29.17,6.48
1/1/2000 Sat.,01:35:38,6.30,80.00,0.50,27.47,1001.83,17.97,1536.25,95.52,1017,227,32,3,0,0,4,7,7,29.17,6.48
1/1/2000 Sat.,01:35:38,6.27,94.30,0.59,27.49,1001.81,17.99,1536.25,95.52,1017,227,32,3,0,0,4,7,7,29.17,6.48
1/1/2000 Sat.,01:35:39,6.30,83.10,0.52,27.46,1001.81,17.99,1537.13,95.68,1086,238,39,6,1,0,4,7,8,29.17,7.41
1/1/2000 Sat.,01:35:40,6.32,87.20,0.55,27.47,1001.81,18.00,1554.13,95.52,1086,238,39,6,1,0,4,7,8,29.17,7.41
1/1/2000 Sat.,01:35:41,6.28,106.80,0.67,27.49,1001.81,18.01,1559.58,95.35,1086,238,39,6,1,0,4,7,8,29.17,7.41
1/1/2000 Sat.,01:35:42,6.32,87.30,0.55,27.46,1001.83,17.98,1577.08,95.52,1083,239,45,7,2,1,4,7,9,29.17,8.33
1/1/2000 Sat.,01:35:43,6.31,75.80,0.48,27.46,1001.81,17.98,1564.15,95.35,1083,239,45,7,2,1,4,7,9,29.17,8.33
1/1/2000 Sat.,01:35:44,6.27,101.80,0.64,27.48,1001.81,17.97,1571.51,95.35,1083,239,45,7,2,1,4,7,9,29.17,8.33
1/1/2000 Sat.,01:35:45,6.30,76.90,0.48,27.46,1001.83,17.94,1578.01,95.52,1104,243,49,6,2,1,4,8,9,33.33,8.33
1/1/2000 Sat.,01:35:45,6.31,87.70,0.55,27.46,1001.83,17.92,1592.13,95.35,1104,243,49,6,2,1,4,8,9,33.33,8.33
1/1/2000 Sat.,01:35:46,6.28,105.30,0.66,27.48,1001.81,17.90,1596.89,95.35,1104,243,49,6,2,1,4,8,9,33.33,8.33
1/1/2000 Sat.,01:35:47,6.31,87.60,0.55,27.45,1001.85,17.87,1590.23,95.52,1080,230,53,6,2,1,3,8,9,33.33,8.33
1/1/2000 Sat.,01:35:48,6.31,86.50,0.55,27.46,1001.83,17.88,1591.18,95.18,1080,230,53,6,2,1,3,8,9,33.33,8.33
1/1/2000 Sat.,01:35:49,6.27,102.90,0.64,27.47,1001.83,17.88,1604.57,95.18,1080,230,53,6,2,1,3,8,9,33.33,8.33
1/1/2000 Sat.,01:35:50,6.30,76.20,0.48,27.45,1001.83,17.86,1603.60,95.52,1107,232,53,6,2,1,3,7,9,29.17,8.33
1/1/2000 Sat.,01:35:51,6.30,78.70,0.50,27.46,1001.83,17.87,1601.68,95.18,1107,232,53,6,2,1,3,7,9,29.17,8.33
1/1/2000 Sat.,01:35:51,6.27,99.50,0.62,27.48,1001.83,17.87,1601.68,95.35,1107,232,53,6,2,1,3,7,9,29.17,8.33
1/1/2000 Sat.,01:35:52,6.30,86.40,0.54,27.45,1001.83,17.87,1588.34,95.52,1167,250,61,7,3,1,4,8,10,33.33,9.26
1/1/2000 Sat.,01:35:53,6.32,86.20,0.54,27.46,1001.83,17.89,1592.13,95.35,1167,250,61,7,3,1,4,8,10,33.33,9.26
1/1/2000 Sat.,01:35:54,6.28,106.30,0.67,27.48,1001.83,17.90,1594.98,95.18,1167,250,61,7,3,1,4,8,10,33.33,9.26
1/1/2000 Sat.,01:35:55,6.31,87.10,0.55,27.45,1001.85,17.91,1588.34,95.52,1212,255,61,6,3,1,4,8,10,33.33,9.26
1/1/2000 Sat.,01:35:56,6.32,87.30,0.55,27.46,1001.83,17.92,1592.13,95.35,1212,255,61,6,3,1,4,8,10,33.33,9.26
1/1/2000 Sat.,01:35:57,6.28,105.60,0.66,27.49,1001.83,17.93,1590.23,95.35,1212,255,61,6,3,1,4,8,10,33.33,9.26
1/1/2000 Sat.,01:35:57,6.32,83.80,0.53,27.46,1001.85,17.96,1586.45,95.52,1227,260,65,9,3,1,4,9,11,37.50,10.19
1/1/2000 Sat.,01:35:58,6.31,77.70,0.49,27.47,1001.83,17.99,1582.69,95.35,1227,260,65,9,3,1,4,9,11,37.50,10.19
1/1/2000 Sat.,01:35:59,6.27,104.80,0.66,27.49,1001.83,18.04,1592.13,95.35,1227,260,65,9,3,1,4,9,11,37.50,10.19
1/1/2000 Sat.,01:36:00,6.30,82.60,0.52,27.46,1001.83,18.06,1582.69,95.52,1227,266,67,10,3,1,4,9,11,37.50,10.19
1/1/2000 Sat.,01:36:01,6.30,86.40,0.54,27.47,1001.83,18.11,1589.29,95.35,1227,266,67,10,3,1,4,9,11,37.50,10.19
1/1/2000 Sat.,01:36:02,6.28,105.90,0.66,27.49,1001.83,18.14,1603.60,95.35,1227,266,67,10,3,1,4,9,11,37.50,10.19
1/1/2000 Sat.,01:36:03,6.32,86.40,0.55,27.46,1001.83,18.17,1608.43,95.52,1128,253,69,9,3,1,4,9,11,37.50,10.19
1/1/2000 Sat.,01:36:03,6.32,87.40,0.55,27.47,1001.83,18.21,1593.08,95.35,1128,253,69,9,3,1,4,9,11,37.50,10.19
1/1/2000 Sat.,01:36:04,6.28,106.10,0.67,27.49,1001.83,18.23,1614.27,95.35,1128,253,69,9,3,1,4,9,11,37.50,10.19
1/1/2000 Sat.,01:36:05,6.30,86.70,0.55,27.46,1001.83,18.22,1601.68,95.52,1119,247,58,7,3,1,4,8,10,33.33,9.26
1/1/2000 Sat.,01:36:06,6.31,76.60,0.48,27.47,1001.83,18.24,1609.40,95.35,1119,247,58,7,3,1,4,8,10,33.33,9.26
1/1/2000 Sat.,01:36:07,6.27,100.80,0.63,27.48,1001.83,18.23,1618.18,95.18,1119,247,58,7,3,1,4,8,10,33.33,9.26
1/1/2000 Sat.,01:36:08,6.30,87.00,0.55,27.45,1001.83,18.22,1624.09,95.35,1074,246,58,6,2,0,4,8,9,33.33,8.33
1/1/2000 Sat.,01:36:09,6.31,86.40,0.55,27.45,1001.81,18.21,1624.09,95.52,1074,246,58,6,2,0,4,8,9,33.33,8.33
1/1/2000 Sat.,01:36:10,6.28,105.20,0.66,27.46,1001.83,18.19,1627.06,95.18,1074,246,58,6,2,0,4,8,9,33.33,8.33
1/1/2000 Sat.,01:36:10,6.31,77.60,0.49,27.43,1001.83,18.17,1631.03,95.35,1056,242,50,6,2,0,4,8,9,33.33,8.33
1/1/2000 Sat.,01:36:11,6.30,84.80,0.53,27.44,1001.85,18.15,1641.06,95.35,1056,242,50,6,2,0,4,8,9,33.33,8.33
1/1/2000 Sat.,01:36:12,6.27,96.40,0.60,27.45,1001.85,18.15,1646.12,95.68,1056,242,50,6,2,0,4,8,9,33.33,8.33
1/1/2000 Sat.,01:36:13,6.31,87.40,0.55,27.43,1001.83,18.13,1633.03,95.35,981,224,48,6,2,0,3,7,8,29.17,7.41
1/1/2000 Sat.,01:36:14,6.32,85.90,0.54,27.44,1001.83,18.12,1629.04,95.52,981,224,48,6,2,0,3,7,8,29.17,7.41
1/1/2000 Sat.,01:36:15,6.28,106.30,0.67,27.46,1001.83,18.12,1631.03,95.18,981,224,48,6,2,0,3,7,8,29.17,7.41
1/1/2000 Sat.,01:36:16,6.30,79.10,0.50,27.43,1001.83,18.11,1635.03,95.52,1080,252,48,6,2,0,4,8,9,33.33,8.33
1/1/2000 Sat.,01:36:16,6.32,86.80,0.55,27.42,1001.85,18.12,1647.13,95.52,1080,252,48,6,2,0,4,8,9,33.33,8.33
1/1/2000 Sat.,01:36:17,6.29,105.80,0.67,27.42,1001.83,18.11,1647.13,95.35,1080,252,48,6,2,0,4,8,9,33.33,8.33
1/1/2000 Sat.,01:36:18,6.31,79.40,0.50,27.39,1001.83,18.08,1659.42,95.35,1056,249,42,5,1,0,4,7,8,29.17,7.41
1/1/2000 Sat.,01:36:19,6.31,86.30,0.54,27.40,1001.85,18.09,1664.59,95.52,1056,249,42,5,1,0,4,7,8,29.17,7.41
1/1/2000 Sat.,01:36:20,6.27,105.30,0.66,27.41,1001.83,18.07,1678.19,95.52,1056,249,42,5,1,0,4,7,8,29.17,7.41
1/1/2000 Sat.,01:36:21,6.32,88.10,0.56,27.38,1001.83,18.04,1653.25,95.68,1008,245,40,6,2,1,4,7,9,29.17,8.33
1/1/2000 Sat.,01:36:22,6.32,77.80,0.49,27.39,1001.83,18.03,1665.63,95.68,1008,245,40,6,2,1,4,7,9,29.17,8.33
1/1/2000 Sat.,01:36:22,6.27,102.80,0.64,27.41,1001.81,18.03,1676.08,95.68,1008,245,40,6,2,1,4,7,9,29.17,8.33
1/1/2000 Sat.,01:36:23,6.31,83.90,0.53,27.39,1001.83,18.01,1662.52,95.35,975,230,36,3,2,1,4,5,8,20.83,7.41
1/1/2000 Sat.,01:36:24,6.32,86.60,0.55,27.40,1001.85,17.99,1662.52,95.52,975,230,36,3,2,1,4,5,8,20.83,7.41
1/1/2000 Sat.,01:36:25,6.28,106.40,0.67,27.42,1001.83,17.98,1677.14,95.52,975,230,36,3,2,1,4,5,8,20.83,7.41
1/1/2000 Sat.,01:36:26,6.32,87.10,0.55,27.40,1001.85,17.96,1680.30,95.52,1029,237,36,2,2,1,4,5,8,20.83,7.41
1/1/2000 Sat.,01:36:27,6.30,76.50,0.48,27.41,1001.81,17.96,1676.08,95.68,1029,237,36,2,2,1,4,5,8,20.83,7.41
1/1/2000 Sat.,01:36:28,6.27,102.00,0.64,27.43,1001.83,17.96,1663.55,95.68,1029,237,36,2,2,1,4,5,8,20.83,7.41
1/1/2000 Sat.,01:36:29,6.30,82.30,0.52,27.41,1001.83,17.93,1673.98,95.35,1047,232,32,2,2,1,4,5,7,20.83,6.48
1/1/2000 Sat.,01:36:29,6.31,83.70,0.53,27.42,1001.83,17.93,1682.42,95.52,1047,232,32,2,2,1,4,5,7,20.83,6.48
1/1/2000 Sat.,01:36:30,6.27,105.90,0.66,27.44,1001.83,17.93,1664.59,95.52,1047,232,32,2,2,1,4,5,7,20.83,6.48
1/1/2000 Sat.,01:36:31,6.31,80.30,0.51,27.41,1001.81,17.90,1659.42,95.68,1050,236,36,2,1,1,4,7,7,29.17,6.48
1/1/2000 Sat.,01:36:32,6.30,81.30,0.51,27.42,1001.81,17.89,1669.79,95.68,1050,236,36,2,1,1,4,7,7,29.17,6.48
1/1/2000 Sat.,01:36:33,6.27,98.70,0.62,27.44,1001.81,17.88,1668.75,95.68,1050,236,36,2,1,1,4,7,7,29.17,6.48
1/1/2000 Sat.,01:36:34,6.30,78.30,0.49,27.42,1001.83,17.88,1665.63,95.68,1062,232,32,2,1,1,4,5,7,20.83,6.48
1/1/2000 Sat.,01:36:35,6.31,83.20,0.52,27.42,1001.81,17.89,1672.93,95.68,1062,232,32,2,1,1,4,5,7,20.83,6.48
1/1/2000 Sat.,01:36:35,6.27,105.50,0.66,27.44,1001.81,17.90,1676.08,95.68,1062,232,32,2,1,1,4,5,7,20.83,6.48
1/1/2000 Sat.,01:36:36,6.32,86.40,0.55,27.41,1001.83,17.89,1680.30,95.68,1053,227,34,2,1,1,4,5,7,20.83,6.48
1/1/2000 Sat.,01:36:37,6.32,86.00,0.54,27.42,1001.83,17.90,1697.39,95.52,1053,227,34,2,1,1,4,5,7,20.83,6.48
1/1/2000 Sat.,01:36:38,6.28,106.20,0.67,27.44,1001.83,17.90,1700.64,95.52,1053,227,34,2,1,1,4,5,7,20.83,6.48
1/1/2000 Sat.,01:36:39,6.30,86.50,0.55,27.41,1001.81,17.88,1680.30,95.52,1119,241,30,2,1,1,4,7,7,29.17,6.48
1/1/2000 Sat.,01:36:40,6.31,86.30,0.54,27.42,1001.83,17.88,1693.09,95.52,1119,241,30,2,1,1,4,7,7,29.17,6.48
1/1/2000 Sat.,01:36:41,6.27,100.50,0.63,27.43,1001.83,17.87,1685.61,95.68,1119,241,30,2,1,1,4,7,7,29.17,6.48
1/1/2000 Sat.,01:36:42,6.31,86.40,0.55,27.40,1001.83,17.85,1692.02,95.68,987,210,30,2,1,1,3,5,7,20.83,6.48
1/1/2000 Sat.,01:36:42,6.32,86.60,0.55,27.41,1001.81,17.84,1703.89,95.68,987,210,30,2,1,1,3,5,7,20.83,6.48
1/1/2000 Sat.,01:36:43,6.28,105.00,0.66,27.42,1001.81,17.82,1703.89,95.52,987,210,30,2,1,1,3,5,7,20.83,6.48
1/1/2000 Sat.,01:36:44,6.30,86.50,0.55,27.39,1001.85,17.81,1695.24,95.52,1005,204,36,5,2,2,3,5,8,20.83,7.41
1/1/2000 Sat.,01:36:45,6.32,87.70,0.55,27.40,1001.83,17.80,1700.64,95.52,1005,204,36,5,2,2,3,5,8,20.83,7.41
1/1/2000 Sat.,01:36:46,6.28,106.00,0.67,27.42,1001.85,17.79,1692.02,95.52,1005,204,36,5,2,2,3,5,8,20.83,7.41
1/1/2000 Sat.,01:36:47,6.31,86.90,0.55,27.39,1001.83,17.77,1706.07,95.52,1101,210,36,4,1,1,3,5,7,20.83,6.48
1/1/2000 Sat.,01:36:48,6.31,86.70,0.55,27.39,1001.83,17.77,1696.31,95.35,1101,210,36,4,1,1,3,5,7,20.83,6.48
1/1/2000 Sat.,01:36:48,6.28,102.90,0.65,27.41,1001.83,17.77,1696.31,95.68,1101,210,36,4,1,1,3,5,7,20.83,6.48
1/1/2000 Sat.,01:36:49,6.30,77.10,0.49,27.39,1001.83,17.75,1700.64,95.68,1134,225,42,4,1,1,3,7,8,29.17,7.41
1/1/2000 Sat.,01:36:50,6.31,77.00,0.49,27.39,1001.83,17.76,1693.09,95.68,1134,225,42,4,1,1,3,7,8,29.17,7.41
1/1/2000 Sat.,01:36:51,6.27,94.80,0.59,27.41,1001.81,17.74,1695.24,95.52,1134,225,42,4,1,1,3,7,8,29.17,7.41
1/1/2000 Sat.,01:36:52,6.30,82.70,0.52,27.37,1001.81,17.74,1693.09,95.52,1161,243,40,4,1,1,4,7,8,29.17,7.41
1/1/2000 Sat.,01:36:53,6.30,80.20,0.51,27.37,1001.85,17.74,1699.55,95.52,1161,243,40,4,1,1,4,7,8,29.17,7.41
1/1/2000 Sat.,01:36:54,6.27,97.70,0.61,27.39,1001.83,17.75,1697.39,95.52,1161,243,40,4,1,1,4,7,8,29.17,7.41
1/1/2000 Sat.,01:36:54,6.30,83.10,0.52,27.36,1001.85,17.78,1688.81,95.52,1143,234,35,4,1,1,4,7,8,29.17,7.41
1/1/2000 Sat.,01:36:55,6.32,87.00,0.55,27.37,1001.85,17.82,1698.47,95.52,1143,234,35,4,1,1,4,7,8,29.17,7.41
1/1/2000 Sat.,01:36:56,6.28,106.10,0.67,27.39,1001.85,17.89,1679.25,95.68,1143,234,35,4,1,1,4,7,8,29.17,7.41
