Date,Time,Battery Voltage(V),Battery Current(mA),Battery Power(W),Temperature(*C),Pressure(hPa),Humidity(%),Gas(kOhms),Altitude(m),PM > 0.3(Particles/0.1L),PM > 0.5(Particles/0.1L),PM > 1.0(Particles/0.1L),PM > 2.5(Particles/0.1L),PM > 5.0(Particles/0.1L),PM > 10.0(Particles/0.1L),PM1.0(ug/m3),PM2.5(ug/m3),PM10.0(ug/m3),AQI(PM2.5),AQI(PM10.0)
1/1/2000 Sat.,00:01:25,6.37,111.80,0.71,26.93,1002.08,20.37,1478.41,93.58,1158,254,53,14,1,0,4,8,12,33.33,11.11
1/1/2000 Sat.,00:01:26,6.42,94.70,0.61,26.92,1002.06,20.69,1476.77,93.75,1218,268,53,11,1,0,4,8,12,33.33,11.11
1/1/2000 Sat.,00:01:27,6.42,93.10,0.60,26.94,1002.04,20.88,1480.04,93.92,1218,268,53,11,1,0,4,8,12,33.33,11.11
1/1/2000 Sat.,00:01:28,6.38,112.30,0.72,26.97,1002.00,21.06,1498.32,94.09,1218,268,53,11,1,0,4,8,12,33.33,11.11
1/1/2000 Sat.,00:01:29,6.42,95.20,0.61,26.95,1001.96,21.09,1515.32,94.42,1284,283,53,9,2,1,6,8,12,33.33,11.11
1/1/2000 Sat.,00:01:30,6.42,89.50,0.57,26.97,1001.95,21.07,1504.22,94.42,1284,283,53,9,2,1,6,8,12,33.33,11.11
1/1/2000 Sat.,00:01:31,6.39,112.80,0.72,27.00,1001.96,21.00,1505.92,94.51,1284,283,53,9,2,1,6,8,12,33.33,11.11
1/1/2000 Sat.,00:01:32,6.41,82.80,0.53,26.98,1001.93,20.89,1524.84,94.51,1344,305,53,9,2,1,6,8,13,33.33,12.04
1/1/2000 Sat.,00:01:32,6.41,83.50,0.54,27.00,1001.96,20.78,1537.13,94.42,1344,305,53,9,2,1,6,8,13,33.33,12.04
1/1/2000 Sat.,00:01:33,6.38,113.20,0.72,27.03,1001.96,20.66,1530.09,94.42,1344,305,53,9,2,1,6,8,13,33.33,12.04
1/1/2000 Sat.,00:01:34,6.41,83.10,0.53,27.02,1001.96,20.60,1537.13,94.51,1353,314,57,9,2,1,6,9,13,37.50,12.04
1/1/2000 Sat.,00:01:35,6.41,92.10,0.59,27.05,1001.95,20.66,1513.60,94.68,1353,314,57,9,2,1,6,9,13,37.50,12.04
1/1/2000 Sat.,00:01:36,6.38,112.10,0.72,27.08,1001.93,20.84,1513.60,94.84,1353,314,57,9,2,1,6,9,13,37.50,12.04
1/1/2000 Sat.,00:01:37,6.41,85.60,0.55,27.07,1001.91,21.17,1507.62,95.01,1200,283,50,9,3,2,6,8,13,33.33,12.04
1/1/2000 Sat.,00:01:38,6.41,85.30,0.55,27.09,1001.85,21.37,1498.32,95.52,1200,283,50,9,3,2,6,8,13,33.33,12.04
1/1/2000 Sat.,00:01:38,6.38,113.20,0.72,27.11,1001.81,21.64,1518.77,95.35,1200,283,50,9,3,2,6,8,13,33.33,12.04
1/1/2000 Sat.,00:01:39,6.41,94.40,0.61,27.10,1001.81,21.77,1519.64,96.02,1227,286,46,6,2,2,6,8,12,33.33,11.11
1/1/2000 Sat.,00:01:40,6.41,81.00,0.52,27.12,1001.77,21.79,1523.97,96.02,1227,286,46,6,2,2,6,8,12,33.33,11.11
1/1/2000 Sat.,00:01:41,6.38,111.60,0.71,27.15,1001.75,21.81,1531.84,96.19,1227,286,46,6,2,2,6,8,12,33.33,11.11
1/1/2000 Sat.,00:01:42,6.41,92.60,0.59,27.14,1001.75,21.83,1512.75,96.02,1173,271,39,5,2,2,6,8,10,33.33,9.26
1/1/2000 Sat.,00:01:43,6.41,93.30,0.60,27.16,1001.79,21.93,1531.84,96.19,1173,271,39,5,2,2,6,8,10,33.33,9.26
1/1/2000 Sat.,00:01:44,6.39,112.60,0.72,27.19,1001.69,21.99,1537.13,97.03,1173,271,39,5,2,2,6,8,10,33.33,9.26
1/1/2000 Sat.,00:01:45,6.41,91.60,0.59,27.17,1001.67,21.96,1552.33,96.86,1131,256,34,4,2,2,4,7,9,29.17,8.33
1/1/2000 Sat.,00:01:45,6.42,92.30,0.59,27.19,1001.69,21.89,1560.49,97.03,1131,256,34,4,2,2,4,7,9,29.17,8.33
1/1/2000 Sat.,00:01:46,6.38,110.60,0.71,27.21,1001.67,21.77,1555.94,97.03,1131,256,34,4,2,2,4,7,9,29.17,8.33
1/1/2000 Sat.,00:01:47,6.42,92.20,0.59,27.19,1001.71,21.60,1574.29,96.36,1125,258,34,4,2,2,5,7,9,29.17,8.33
1/1/2000 Sat.,00:01:48,6.42,93.20,0.60,27.21,1001.75,21.42,1586.45,96.19,1125,258,34,4,2,2,5,7,9,29.17,8.33
1/1/2000 Sat.,00:01:49,6.37,104.20,0.66,27.23,1001.77,21.24,1599.76,96.02,1125,258,34,4,2,2,5,7,9,29.17,8.33
1/1/2000 Sat.,00:01:50,6.42,83.10,0.53,27.21,1001.83,21.05,1592.13,95.68,1086,243,38,4,2,2,4,7,9,29.17,8.33
1/1/2000 Sat.,00:01:51,6.41,82.00,0.53,27.23,1001.83,20.90,1598.80,95.68,1086,243,38,4,2,2,4,7,9,29.17,8.33
1/1/2000 Sat.,00:01:51,6.39,110.80,0.71,27.26,1001.85,20.79,1593.08,95.35,1086,243,38,4,2,2,4,7,9,29.17,8.33
1/1/2000 Sat.,00:01:52,6.41,82.00,0.53,27.22,1001.87,20.72,1592.13,95.18,1047,236,30,4,2,2,4,7,8,29.17,7.41
1/1/2000 Sat.,00:01:53,6.42,92.10,0.59,27.21,1001.87,20.74,1583.63,95.01,1047,236,30,4,2,2,4,7,8,29.17,7.41
1/1/2000 Sat.,00:01:54,6.37,110.90,0.71,27.24,1001.91,20.82,1567.82,94.84,1047,236,30,4,2,2,4,7,8,29.17,7.41
1/1/2000 Sat.,00:01:55,6.41,86.70,0.56,27.24,1001.93,20.97,1565.98,94.84,930,201,25,3,1,1,3,5,7,20.83,6.48
1/1/2000 Sat.,00:01:56,6.41,84.60,0.54,27.26,1001.91,21.12,1564.15,95.01,930,201,25,3,1,1,3,5,7,20.83,6.48
1/1/2000 Sat.,00:01:57,6.38,111.30,0.71,27.30,1001.89,21.28,1557.76,95.01,930,201,25,3,1,1,3,5,7,20.83,6.48
1/1/2000 Sat.,00:01:58,6.41,87.20,0.56,27.28,1001.85,21.47,1552.33,95.35,957,186,23,3,2,1,3,4,7,16.67,6.48
1/1/2000 Sat.,00:01:58,6.42,91.00,0.58,27.30,1001.81,21.68,1544.25,95.85,957,186,23,3,2,1,3,4,7,16.67,6.48
1/1/2000 Sat.,00:01:59,6.37,100.10,0.64,27.34,1001.83,21.89,1529.21,95.68,957,186,23,3,2,1,3,4,7,16.67,6.48
1/1/2000 Sat.,00:02:00,6.43,90.20,0.58,27.32,1001.77,22.15,1519.64,96.19,948,186,21,3,3,1,3,4,7,16.67,6.48
1/1/2000 Sat.,00:02:01,6.42,92.80,0.60,27.33,1001.81,22.40,1513.60,95.85,948,186,21,3,3,1,3,4,7,16.67,6.48
1/1/2000 Sat.,00:02:02,6.38,107.40,0.69,27.37,1001.75,22.65,1504.22,96.36,948,186,21,3,3,1,3,4,7,16.67,6.48
1/1/2000 Sat.,00:02:03,6.42,93.30,0.60,27.35,1001.71,22.92,1511.89,96.36,969,185,19,2,2,0,3,4,5,16.67,4.63
1/1/2000 Sat.,00:02:04,6.41,83.20,0.53,27.37,1001.71,23.17,1498.32,97.20,969,185,19,2,2,0,3,4,5,16.67,4.63
1/1/2000 Sat.,00:02:04,6.38,112.70,0.72,27.40,1001.65,23.44,1488.29,97.37,969,185,19,2,2,0,3,4,5,16.67,4.63
1/1/2000 Sat.,00:02:05,6.42,92.90,0.60,27.38,1001.59,23.80,1498.32,98.04,948,189,19,2,2,0,3,4,5,16.67,4.63
1/1/2000 Sat.,00:02:06,6.40,91.70,0.59,27.39,1001.53,24.09,1486.64,98.21,948,189,19,2,2,0,3,4,5,16.67,4.63
1/1/2000 Sat.,00:02:07,6.38,101.30,0.65,27.42,1001.53,24.32,1468.65,98.46,948,189,19,2,2,0,3,4,5,16.67,4.63
1/1/2000 Sat.,00:02:08,6.42,91.40,0.59,27.40,1001.49,24.57,1463.82,98.37,978,195,22,2,2,0,3,4,5,16.67,4.63
1/1/2000 Sat.,00:02:09,6.40,83.10,0.53,27.42,1001.49,24.87,1462.21,98.63,978,195,22,2,2,0,3,4,5,16.67,4.63
1/1/2000 Sat.,00:02:10,6.37,108.20,0.69,27.44,1001.46,25.17,1460.61,98.63,978,195,22,2,2,0,3,4,5,16.67,4.63
1/1/2000 Sat.,00:02:11,6.40,93.30,0.60,27.42,1001.48,25.40,1467.03,98.79,1065,221,32,2,2,0,4,5,7,20.83,6.48
1/1/2000 Sat.,00:02:11,6.40,92.60,0.59,27.43,1001.44,25.50,1470.26,99.13,1065,221,32,2,2,0,4,5,7,20.83,6.48
1/1/2000 Sat.,00:02:12,6.38,111.40,0.71,27.46,1001.46,25.50,1481.69,98.63,1065,221,32,2,2,0,4,5,7,20.83,6.48
1/1/2000 Sat.,00:02:13,6.40,82.40,0.53,27.44,1001.46,25.39,1501.69,98.96,1086,226,36,5,2,0,4,7,8,29.17,7.41
1/1/2000 Sat.,00:02:14,6.40,92.70,0.59,27.45,1001.49,25.27,1505.07,98.37,1086,226,36,5,2,0,4,7,8,29.17,7.41
1/1/2000 Sat.,00:02:15,6.37,111.90,0.71,27.48,1001.48,25.19,1508.47,98.79,1086,226,36,5,2,0,4,7,8,29.17,7.41
1/1/2000 Sat.,00:02:16,6.41,90.30,0.58,27.46,1001.44,25.08,1496.64,99.13,1104,232,36,5,2,0,4,7,8,29.17,7.41
1/1/2000 Sat.,00:02:17,6.40,90.70,0.58,27.47,1001.44,25.02,1511.89,98.79,1104,232,36,5,2,0,4,7,8,29.17,7.41
1/1/2000 Sat.,00:02:17,6.38,112.00,0.72,27.50,1001.46,24.90,1523.97,98.46,1104,232,36,5,2,0,4,7,8,29.17,7.41
1/1/2000 Sat.,00:02:18,6.40,91.90,0.59,27.48,1001.46,24.61,1528.33,98.37,1077,229,36,6,2,0,4,7,8,29.17,7.41
1/1/2000 Sat.,00:02:19,6.40,91.50,0.59,27.49,1001.53,24.28,1551.42,98.04,1077,229,36,6,2,0,4,7,8,29.17,7.41
1/1/2000 Sat.,00:02:20,6.38,111.20,0.71,27.52,1001.55,23.91,1564.15,97.87,1077,229,36,6,2,0,4,6,8,25.00,7.41
1/1/2000 Sat.,00:02:21,6.41,92.30,0.59,27.50,1001.57,23.46,1577.08,98.04,1074,237,45,9,2,0,4,8,9,33.33,8.33
1/1/2000 Sat.,00:02:22,6.42,89.80,0.58,27.51,1001.55,23.08,1589.29,97.87,1074,237,45,9,2,0,4,8,9,33.33,8.33
1/1/2000 Sat.,00:02:23,6.37,108.50,0.69,27.54,1001.53,22.70,1605.53,98.04,1074,237,45,9,2,0,4,8,9,33.33,8.33
1/1/2000 Sat.,00:02:23,6.40,87.80,0.56,27.52,1001.55,22.32,1596.89,97.87,1005,228,41,8,1,0,4,8,8,33.33,7.41
1/1/2000 Sat.,00:02:24,6.42,91.90,0.59,27.54,1001.55,22.06,1594.98,97.87,1005,228,41,8,1,0,4,8,8,33.33,7.41
1/1/2000 Sat.,00:02:25,6.37,100.70,0.64,27.57,1001.55,21.92,1601.68,97.87,1005,228,41,8,1,0,4,8,8,33.33,7.41
1/1/2000 Sat.,00:02:26,6.41,89.70,0.57,27.55,1001.57,21.85,1599.76,97.70,987,227,41,8,0,0,4,8,8,33.33,7.41
1/1/2000 Sat.,00:02:27,6.40,91.60,0.59,27.57,1001.57,21.83,1609.40,97.70,987,227,41,8,0,0,4,8,8,33.33,7.41
1/1/2000 Sat.,00:02:28,6.38,108.50,0.69,27.60,1001.57,21.81,1602.64,97.70,987,227,41,8,0,0,4,8,8,33.33,7.41
1/1/2000 Sat.,00:02:29,6.40,92.30,0.59,27.58,1001.57,21.77,1622.11,97.87,999,241,47,8,0,0,4,8,9,33.33,8.33
1/1/2000 Sat.,00:02:30,6.40,90.70,0.58,27.59,1001.57,21.72,1624.09,97.87,999,241,47,8,0,0,4,8,9,33.33,8.33
1/1/2000 Sat.,00:02:30,6.37,109.90,0.70,27.62,1001.55,21.60,1640.05,97.70,999,241,47,8,0,0,4,8,9,33.33,8.33
1/1/2000 Sat.,00:02:31,6.41,88.70,0.57,27.59,1001.53,21.48,1619.16,98.21,1005,241,47,9,1,1,4,8,9,33.33,8.33
1/1/2000 Sat.,00:02:32,6.42,91.90,0.59,27.61,1001.51,21.47,1613.29,98.21,1005,241,47,9,1,1,4,8,9,33.33,8.33
1/1/2000 Sat.,00:02:33,6.37,111.20,0.71,27.64,1001.46,21.61,1601.68,98.63,1005,241,47,9,1,1,4,8,9,33.33,8.33
1/1/2000 Sat.,00:02:34,6.40,81.20,0.52,27.62,1001.44,21.83,1597.85,98.63,1011,244,47,10,2,2,4,8,10,33.33,9.26
1/1/2000 Sat.,00:02:35,6.40,92.10,0.59,27.64,1001.40,22.12,1588.34,98.96,1011,244,47,10,2,2,4,8,10,33.33,9.26
1/1/2000 Sat.,00:02:36,6.38,109.20,0.70,27.67,1001.40,22.42,1595.94,99.63,1011,244,47,10,2,2,4,8,10,33.33,9.26
1/1/2000 Sat.,00:02:36,6.40,84.60,0.54,27.65,1001.26,22.61,1585.51,100.31,987,235,42,10,2,2,4,8,9,33.33,8.33
1/1/2000 Sat.,00:02:37,6.40,92.30,0.59,27.66,1001.18,22.72,1594.03,101.15,987,235,42,10,2,2,4,8,9,33.33,8.33
1/1/2000 Sat.,00:02:38,6.38,110.90,0.71,27.69,1001.12,22.80,1607.46,101.32,987,235,42,10,2,2,4,8,9,33.33,8.33
1/1/2000 Sat.,00:02:39,6.40,84.80,0.54,27.67,1001.20,22.85,1592.13,100.98,966,230,40,8,3,2,4,6,9,25.00,8.33
1/1/2000 Sat.,00:02:40,6.41,77.80,0.50,27.69,1001.24,22.99,1578.95,100.31,966,230,40,8,3,2,4,6,9,25.00,8.33
1/1/2000 Sat.,00:02:41,6.38,107.30,0.68,27.72,1001.26,23.21,1555.94,99.97,966,230,40,8,3,2,4,6,9,25.00,8.33
1/1/2000 Sat.,00:02:42,6.40,94.20,0.60,27.70,1001.32,23.56,1571.51,99.97,1179,242,38,8,3,2,4,6,9,25.00,8.33
1/1/2000 Sat.,00:02:42,6.40,83.40,0.53,27.71,1001.34,23.83,1564.15,99.63,1179,242,38,8,3,2,4,6,9,25.00,8.33
1/1/2000 Sat.,00:02:43,6.38,106.80,0.68,27.73,1001.34,23.98,1567.82,99.47,1179,242,38,8,3,2,4,6,9,25.00,8.33
1/1/2000 Sat.,00:02:44,6.42,89.10,0.57,27.71,1001.40,24.05,1569.67,98.96,1251,247,40,7,3,2,4,6,9,25.00,8.33
1/1/2000 Sat.,00:02:45,6.40,87.50,0.56,27.73,1001.46,24.07,1573.36,98.46,1251,247,40,7,3,2,4,6,9,25.00,8.33
1/1/2000 Sat.,00:02:46,6.37,98.20,0.63,27.76,1001.49,24.06,1571.51,98.21,1251,247,40,7,3,2,4,6,9,25.00,8.33
1/1/2000 Sat.,00:02:47,6.40,90.60,0.58,27.74,1001.51,23.98,1581.75,98.37,1233,236,34,4,3,2,4,5,8,20.83,7.41
1/1/2000 Sat.,00:02:48,6.40,87.50,0.56,27.75,1001.53,23.96,1578.95,98.04,1233,236,34,4,3,2,4,5,8,20.83,7.41
1/1/2000 Sat.,00:02:48,6.37,104.30,0.66,27.77,1001.53,23.86,1584.57,98.04,1233,236,34,4,3,2,4,5,8,20.83,7.41
1/1/2000 Sat.,00:02:49,6.40,87.80,0.56,27.75,1001.53,23.73,1605.53,98.21,1206,232,34,4,3,2,4,5,8,20.83,7.41
1/1/2000 Sat.,00:02:50,6.41,90.30,0.58,27.73,1001.53,23.55,1615.25,97.87,1206,232,34,4,3,2,4,5,8,20.83,7.41
1/1/2000 Sat.,00:02:51,6.37,105.70,0.67,27.73,1001.55,23.32,1621.13,98.21,1206,232,34,4,3,2,4,5,8,20.83,7.41
1/1/2000 Sat.,00:02:52,6.41,88.70,0.57,27.69,1001.55,23.02,1628.05,97.87,1140,215,32,3,3,2,3,5,8,20.83,7.41
1/1/2000 Sat.,00:02:53,6.41,88.80,0.57,27.69,1001.57,22.76,1624.09,97.70,1140,215,32,3,3,2,3,5,8,20.83,7.41
1/1/2000 Sat.,00:02:54,6.37,97.30,0.62,27.71,1001.57,22.54,1656.33,97.53,1140,215,32,3,3,2,3,5,8,20.83,7.41
1/1/2000 Sat.,00:02:55,6.40,78.40,0.50,27.68,1001.59,22.28,1651.21,97.53,1095,195,26,3,3,2,3,4,7,16.67,6.48
1/1/2000 Sat.,00:02:56,6.41,89.60,0.57,27.71,1001.59,22.06,1678.19,97.70,1095,195,26,3,3,2,3,4,6,16.67,5.56
1/1/2000 Sat.,00:02:56,6.38,108.40,0.69,27.76,1001.59,21.86,1668.75,97.53,1095,195,26,3,3,2,3,4,6,16.67,5.56
1/1/2000 Sat.,00:02:57,6.42,89.70,0.58,27.75,1001.63,21.60,1686.67,97.37,1089,182,26,2,2,1,3,4,5,16.67,4.63
1/1/2000 Sat.,00:02:58,6.41,88.90,0.57,27.77,1001.61,21.50,1686.67,97.20,1089,182,26,2,2,1,3,4,5,16.67,4.63
1/1/2000 Sat.,00:02:59,6.37,107.80,0.69,27.77,1001.65,22.05,1715.94,97.03,1089,182,26,2,2,1,3,4,5,16.67,4.63
1/1/2000 Sat.,00:03:00,6.40,78.60,0.50,27.68,1001.67,21.35,1728.16,96.69,1053,173,26,1,1,0,3,4,4,16.67,3.70
1/1/2000 Sat.,00:03:01,6.40,86.70,0.56,27.58,1001.67,20.96,1739.41,96.69,1053,173,26,1,1,0,3,4,4,16.67,3.70
1/1/2000 Sat.,00:03:02,6.36,97.90,0.62,27.44,1001.69,20.79,1755.42,96.69,1053,173,26,1,1,0,3,4,4,16.67,3.70
1/1/2000 Sat.,00:03:03,6.41,88.30,0.57,27.23,1001.67,20.54,1769.38,96.52,1038,162,22,1,1,0,3,3,4,12.50,3.70
1/1/2000 Sat.,00:03:04,6.40,91.00,0.58,27.04,1001.71,20.28,1781.19,96.69,1038,162,22,1,1,0,3,3,4,12.50,3.70
1/1/2000 Sat.,00:03:04,6.38,108.40,0.69,26.81,1001.69,19.93,1793.15,96.69,1038,162,22,1,1,0,3,3,4,12.50,3.70
1/1/2000 Sat.,00:03:05,6.40,80.00,0.51,26.56,1001.71,19.78,1797.98,96.36,1026,162,20,3,1,0,2,3,4,12.50,3.70
1/1/2000 Sat.,00:03:06,6.40,79.40,0.51,26.32,1001.69,19.46,1817.56,96.36,1026,162,20,3,1,0,2,3,4,12.50,3.70
1/1/2000 Sat.,00:03:07,6.36,101.50,0.65,26.06,1001.71,19.18,1851.59,96.52,1026,162,20,3,1,0,2,3,4,12.50,3.70
1/1/2000 Sat.,00:03:08,6.40,80.60,0.52,25.73,1001.71,18.91,1867.13,96.86,747,135,20,3,1,0,2,3,4,12.50,3.70
1/1/2000 Sat.,00:03:09,6.41,89.20,0.57,25.51,1001.69,18.71,1868.44,96.69,747,135,20,3,1,0,2,3,4,12.50,3.70
1/1/2000 Sat.,00:03:10,6.37,109.20,0.70,25.27,1001.69,18.52,1881.61,96.69,747,135,20,3,1,0,2,3,4,12.50,3.70
1/1/2000 Sat.,00:03:11,6.40,89.60,0.57,25.04,1001.69,18.36,1897.66,96.86,654,126,22,3,1,0,2,3,3,12.50,2.78
1/1/2000 Sat.,00:03:12,6.40,89.10,0.57,24.86,1001.65,18.19,1916.73,97.03,654,126,22,3,1,0,2,3,3,12.50,2.78
1/1/2000 Sat.,00:03:12,6.36,103.50,0.66,24.65,1001.65,18.08,1956.04,97.20,654,126,22,3,1,0,2,3,3,12.50,2.78
1/1/2000 Sat.,00:03:13,6.40,80.70,0.52,24.39,1001.63,18.02,1961.79,96.86,672,127,22,3,1,0,2,3,3,12.50,2.78
1/1/2000 Sat.,00:03:14,6.40,86.60,0.55,24.19,1001.69,17.96,1986.61,96.86,672,127,22,3,1,0,2,3,3,12.50,2.78
1/1/2000 Sat.,00:03:15,6.36,101.20,0.64,24.02,1001.69,17.94,1986.61,96.52,672,127,22,3,1,0,2,3,3,12.50,2.78
1/1/2000 Sat.,00:03:16,6.40,81.00,0.52,23.89,1001.67,17.85,1979.24,96.86,708,133,21,3,1,0,2,3,3,12.50,2.78
1/1/2000 Sat.,00:03:17,6.40,86.50,0.55,23.80,1001.67,17.84,1969.03,97.03,708,133,21,3,1,0,2,3,3,12.50,2.78
1/1/2000 Sat.,00:03:18,6.36,102.50,0.65,23.74,1001.69,18.04,1985.13,96.86,708,133,21,3,1,0,2,3,3,12.50,2.78
